file,year,longitude,latitude,lr_shape,hr_shape,scale_h,channels,shape_ok,finite_ok,n_nonfinite,reflectance_ok,hr_min,hr_max,bands_ok,band_order_plausible,lr_matches_4x_avg_hr,lr_max_abs_err_vs_4x_avg,has_stored_metadata,valid
S2_2019_m121.81620_38.37372.npz,2019,-121.81619699899062,38.37372288020564,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.027000000700354576,0.5511999726295471,True,True,True,0.0,True,True
S2_2019_m121.81641_38.34839.npz,2019,-121.81641493796491,38.34839261973261,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.020150000229477882,0.5708000063896179,True,True,True,0.0,True,True
S2_2019_m121.81807_38.34998.npz,2019,-121.81806736678828,38.3499820006901,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.020150000229477882,0.5708000063896179,True,True,True,0.0,True,True
S2_2019_m121.82020_38.38981.npz,2019,-121.82020220516883,38.38980983897817,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.021700000390410423,0.5540000200271606,True,True,True,0.0,True,True
S2_2019_m121.82114_38.34154.npz,2019,-121.82113839835792,38.34154162670698,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.021900000050663948,0.5099999904632568,True,True,True,0.0,True,True
S2_2019_m121.82116_38.34959.npz,2019,-121.82116486793704,38.349593392409524,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.020150000229477882,0.5708000063896179,True,True,True,0.0,True,True
S2_2019_m121.82164_38.38283.npz,2019,-121.82164299119492,38.38283175243184,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.021700000390410423,0.5040000081062317,True,True,True,0.0,True,True
S2_2019_m121.82210_38.34022.npz,2019,-121.82210158374708,38.34022297228594,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.021900000050663948,0.5099999904632568,True,True,True,0.0,True,True
S2_2019_m121.82211_38.38912.npz,2019,-121.82211322618994,38.3891210226175,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.006399999838322401,0.4607999920845032,True,True,True,0.0,True,True
S2_2019_m121.82242_38.40295.npz,2019,-121.82242403561692,38.40294637893905,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.019700000062584877,0.597000002861023,True,True,True,0.0,True,True
S2_2019_m121.82314_38.38001.npz,2019,-121.82314337492531,38.38000843968796,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.027000000700354576,0.5040000081062317,True,True,True,0.0,True,True
S2_2019_m121.82358_38.38519.npz,2019,-121.823575479461,38.3851945496398,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.00634999992325902,0.5040000081062317,True,True,True,0.0,True,True
S2_2019_m121.82364_38.41630.npz,2019,-121.82364426781686,38.4162983907636,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.0203000009059906,0.7784000039100647,True,True,True,0.0,True,True
S2_2019_m121.82381_38.41376.npz,2019,-121.8238087816768,38.41376241562951,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.023000000044703484,0.5885999798774719,True,True,True,0.0,True,True
S2_2019_m121.82448_38.36277.npz,2019,-121.8244803486547,38.36277224792157,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.028049999848008156,0.5613499879837036,True,True,True,0.0,True,True
S2_2019_m121.82517_38.34873.npz,2019,-121.8251707949518,38.34873135535636,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.024700000882148743,0.5708000063896179,True,True,True,0.0,True,True
S2_2019_m121.82565_38.41587.npz,2019,-121.82564905048667,38.41586734914084,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.02290000021457672,0.7784000039100647,True,True,True,0.0,True,True
S2_2019_m121.82574_38.37723.npz,2019,-121.8257385551377,38.37722741116351,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.027000000700354576,0.49935001134872437,True,True,True,0.0,True,True
S2_2019_m121.82595_38.36385.npz,2019,-121.82594719651134,38.36384586408368,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.01979999989271164,0.5511000156402588,True,True,True,0.0,True,True
S2_2019_m121.82619_38.41436.npz,2019,-121.82618590480807,38.414362680817185,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.023000000044703484,0.7784000039100647,True,True,True,0.0,True,True
S2_2019_m121.82627_38.34877.npz,2019,-121.82626528275537,38.34877365349919,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.025699999183416367,0.5708000063896179,True,True,True,0.0,True,True
S2_2019_m121.82683_38.33837.npz,2019,-121.82682929229965,38.3383718850023,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.013249999843537807,0.5264000296592712,True,True,True,0.0,True,True
S2_2019_m121.82758_38.35043.npz,2019,-121.82758410506224,38.350434750986544,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.025699999183416367,0.5708000063896179,True,True,True,0.0,True,True
S2_2019_m121.82773_38.37874.npz,2019,-121.82772579306668,38.37874481682723,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.027000000700354576,0.47620001435279846,True,True,True,0.0,True,True
S2_2019_m121.82775_38.41569.npz,2019,-121.82774692043736,38.4156941009619,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.023000000044703484,0.7784000039100647,True,True,True,0.0,True,True
S2_2019_m121.82813_38.35393.npz,2019,-121.82812583505832,38.353930193901775,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.01979999989271164,0.5708000063896179,True,True,True,0.0,True,True
S2_2019_m121.82881_38.48743.npz,2019,-121.82880908543976,38.48742855946205,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.022600000724196434,0.4968000054359436,True,True,True,0.0,True,True
S2_2019_m121.82888_38.34404.npz,2019,-121.82887566777576,38.34404407110999,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.013249999843537807,0.5708000063896179,True,True,True,0.0,True,True
S2_2019_m121.82915_38.37872.npz,2019,-121.82915468625274,38.37871524006441,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.027000000700354576,0.475600004196167,True,True,True,0.0,True,True
S2_2019_m121.82933_38.35228.npz,2019,-121.8293298576815,38.35228180722549,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.025699999183416367,0.5559999942779541,True,True,True,0.0,True,True
S2_2019_m121.83119_38.35244.npz,2019,-121.83118511125477,38.352438178385675,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.026100000366568565,0.43479999899864197,True,True,True,0.0,True,True
S2_2019_m121.83231_38.37748.npz,2019,-121.8323080533552,38.37748102332766,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.04114999994635582,0.4724000096321106,True,True,True,0.0,True,True
S2_2019_m121.83288_38.36013.npz,2019,-121.8328820333913,38.36013063567186,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.01979999989271164,0.47920000553131104,True,True,True,0.0,True,True
S2_2019_m121.83374_38.37745.npz,2019,-121.83373692007932,38.37745139337244,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.04064999893307686,0.44040000438690186,True,True,True,0.0,True,True
S2_2019_m121.83472_38.48783.npz,2019,-121.83471958220889,38.48782574385175,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.020400000736117363,0.5067999958992004,True,True,True,0.0,True,True
S2_2019_m121.83621_38.37831.npz,2019,-121.83620604109889,38.378309287552604,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.03020000085234642,0.44040000438690186,True,True,True,0.0,True,True
S2_2019_m121.83650_38.34824.npz,2019,-121.83650418544413,38.34823669404971,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.019050000235438347,0.4269999861717224,True,True,True,0.0,True,True
S2_2019_m121.83745_38.34887.npz,2019,-121.83745098263117,38.348866405236784,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.018650000914931297,0.4269999861717224,True,True,True,0.0,True,True
S2_2019_m121.83806_38.34457.npz,2019,-121.83805791129276,38.34456786289488,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.013249999843537807,0.4269999861717224,True,True,True,0.0,True,True
S2_2019_m121.83916_38.34961.npz,2019,-121.83915848957658,38.34961016986154,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.018300000578165054,0.4269999861717224,True,True,True,0.0,True,True
S2_2019_m121.83984_38.39336.npz,2019,-121.83984337911143,38.39336432476872,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.03359999880194664,0.5625500082969666,True,True,True,0.0,True,True
S2_2019_m121.84021_38.34855.npz,2019,-121.84021452655429,38.348549192116224,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.018650000914931297,0.4269999861717224,True,True,True,0.0,True,True
S2_2019_m121.84210_38.39065.npz,2019,-121.84210440146832,38.39065483356854,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.03189999982714653,0.4634000062942505,True,True,True,0.0,True,True
S2_2019_m121.84373_38.35529.npz,2019,-121.84372915729065,38.355294557501175,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.018300000578165054,0.43479999899864197,True,True,True,0.0,True,True
S2_2019_m121.84439_38.46074.npz,2019,-121.84438572311011,38.460740667749754,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.014999999664723873,0.7667999863624573,True,True,True,0.0,True,True
S2_2019_m121.84476_38.39203.npz,2019,-121.84476034531124,38.39202818635697,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.019899999722838402,0.4878000020980835,True,True,True,0.0,True,True
S2_2019_m121.84560_38.39435.npz,2019,-121.84559864023387,38.39434850353387,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.019899999722838402,0.4878000020980835,True,True,True,0.0,True,True
S2_2019_m121.84718_38.46347.npz,2019,-121.84717612400685,38.46347492650235,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.01665000058710575,0.5004500150680542,True,True,True,0.0,True,True
S2_2019_m121.84745_38.38950.npz,2019,-121.84744827801374,38.38950451464179,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.019899999722838402,0.4878000020980835,True,True,True,0.0,True,True
S2_2019_m121.84981_38.45680.npz,2019,-121.84980514117687,38.456796434221076,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.011749999597668648,0.6068000197410583,True,True,True,0.0,True,True
S2_2019_m121.85061_38.39327.npz,2019,-121.85060873029377,38.39326994426523,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.019899999722838402,0.5284000039100647,True,True,True,0.0,True,True
S2_2019_m121.85210_38.42629.npz,2019,-121.85210293912309,38.42629240141233,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.01269999984651804,0.4864000082015991,True,True,True,0.0,True,True
S2_2019_m121.85267_38.42089.npz,2019,-121.85267095237477,38.4208906529039,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.015399999916553497,0.4652000069618225,True,True,True,0.0,True,True
S2_2019_m121.85290_38.42751.npz,2019,-121.85290315385252,38.42750952187388,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.01269999984651804,0.4864000082015991,True,True,True,0.0,True,True
S2_2019_m121.85423_38.42222.npz,2019,-121.85423258782151,38.42222173709241,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.013799999840557575,0.4674000144004822,True,True,True,0.0,True,True
S2_2019_m121.85537_38.42837.npz,2019,-121.85537418485053,38.42836703037746,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.01355000026524067,0.4880000054836273,True,True,True,0.0,True,True
S2_2019_m121.85555_38.42388.npz,2019,-121.85555336470759,38.423882530748884,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.013899999670684338,0.4674000144004822,True,True,True,0.0,True,True
S2_2019_m121.85579_38.42355.npz,2019,-121.85579427996608,38.423552801441964,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.013899999670684338,0.4674000144004822,True,True,True,0.0,True,True
S2_2019_m121.85783_38.41922.npz,2019,-121.85783042242069,38.41922426983255,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.026000000536441803,0.5205000042915344,True,True,True,0.0,True,True
S2_2019_m121.85919_38.39809.npz,2019,-121.85919122867891,38.39809075444917,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.02225000038743019,0.5284000039100647,True,True,True,0.0,True,True
S2_2019_m121.85938_38.37471.npz,2019,-121.8593787742608,38.374708929394366,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.03604999929666519,0.4320499897003174,True,True,True,0.0,True,True
S2_2019_m121.85992_38.39015.npz,2019,-121.85992171400684,38.39015294453135,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.018200000748038292,0.5284000039100647,True,True,True,0.0,True,True
S2_2019_m121.86011_38.37872.npz,2019,-121.86010855283953,38.37871983261834,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.021649999544024467,0.43209999799728394,True,True,True,0.0,True,True
S2_2019_m121.86011_38.42651.npz,2019,-121.8601067365516,38.42651467001043,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.023150000721216202,0.4641000032424927,True,True,True,0.0,True,True
S2_2019_m121.86025_38.38508.npz,2019,-121.86024810500653,38.38508089358926,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.018200000748038292,0.43209999799728394,True,True,True,0.0,True,True
S2_2019_m121.86040_38.37254.npz,2019,-121.86039609208395,38.37254463514695,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.03400000184774399,0.4320499897003174,True,True,True,0.0,True,True
S2_2019_m121.86202_38.40193.npz,2019,-121.86201862476652,38.4019278237545,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.018400000408291817,0.647599995136261,True,True,True,0.0,True,True
S2_2019_m121.86231_38.34101.npz,2019,-121.86231429493364,38.34100912964433,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.015200000256299973,0.545199990272522,True,True,True,0.0,True,True
S2_2019_m121.86422_38.46676.npz,2019,-121.86421816779588,38.46675536813552,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.017650000751018524,0.49070000648498535,True,True,True,0.0,True,True
S2_2019_m121.86470_38.41830.npz,2019,-121.86469902338108,38.418301079039196,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.02500000037252903,0.5205000042915344,True,True,True,0.0,True,True
S2_2019_m121.86472_38.45220.npz,2019,-121.86471540462556,38.45219869631761,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.015799999237060547,0.6859999895095825,True,True,True,0.0,True,True
S2_2019_m121.86492_38.40297.npz,2019,-121.86491615629338,38.40297099913175,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.017500000074505806,0.647599995136261,True,True,True,0.0,True,True
S2_2019_m121.86541_38.44816.npz,2019,-121.86541487456209,38.44815782997498,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.015799999237060547,0.45840001106262207,True,True,True,0.0,True,True
S2_2019_m121.86636_38.34125.npz,2019,-121.86635812973414,38.34124889634559,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.015200000256299973,0.49079999327659607,True,True,True,0.0,True,True
S2_2019_m121.86673_38.34228.npz,2019,-121.86673074438984,38.34228008578689,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.02160000056028366,0.49079999327659607,True,True,True,0.0,True,True
S2_2019_m121.86742_38.41188.npz,2019,-121.86741807076999,38.41188000405247,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.019200000911951065,0.5228000283241272,True,True,True,0.0,True,True
S2_2019_m121.86873_38.34185.npz,2019,-121.8687332523256,38.34184834173953,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.02630000002682209,0.49079999327659607,True,True,True,0.0,True,True
S2_2019_m121.86873_38.46328.npz,2019,-121.86872737757969,38.46328394032967,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.017650000751018524,0.5281999707221985,True,True,True,0.0,True,True
S2_2019_m121.86887_38.45770.npz,2019,-121.86886686517587,38.45769628452287,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.017000000923871994,0.5356000065803528,True,True,True,0.0,True,True
S2_2019_m121.86888_38.34126.npz,2019,-121.86888067759057,38.34126079018123,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.02630000002682209,0.49079999327659607,True,True,True,0.0,True,True
S2_2019_m121.86900_38.47101.npz,2019,-121.86900013216186,38.47100591387288,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.01730000041425228,0.48445001244544983,True,True,True,0.0,True,True
S2_2019_m121.86913_38.44847.npz,2019,-121.86913039666315,38.44846945525278,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.01769999973475933,0.49239999055862427,True,True,True,0.0,True,True
S2_2019_m121.86958_38.47060.npz,2019,-121.86957547713634,38.47060419684163,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.01759999990463257,0.48445001244544983,True,True,True,0.0,True,True
S2_2019_m121.87058_38.42759.npz,2019,-121.87058176521333,38.427593621956916,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.02710000053048134,0.4828000068664551,True,True,True,0.0,True,True
S2_2019_m121.87070_38.43090.npz,2019,-121.87069867979956,38.430903039215,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.02710000053048134,0.5532000064849854,True,True,True,0.0,True,True
S2_2019_m121.87076_38.39921.npz,2019,-121.87075745056818,38.39921168748096,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.01899999938905239,0.647599995136261,True,True,True,0.0,True,True
S2_2019_m121.87094_38.40668.npz,2019,-121.8709369287313,38.40667587189447,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.0203000009059906,0.647599995136261,True,True,True,0.0,True,True
S2_2019_m121.87107_38.46278.npz,2019,-121.8710674783257,38.46278019951112,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.017650000751018524,0.5356000065803528,True,True,True,0.0,True,True
S2_2019_m121.87160_38.41348.npz,2019,-121.87159806781126,38.413480534467034,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.0203000009059906,0.5483999848365784,True,True,True,0.0,True,True
S2_2019_m121.87224_38.34359.npz,2019,-121.87224178369647,38.34359277249763,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.025800000876188278,0.4496999979019165,True,True,True,0.0,True,True
S2_2019_m121.87231_38.42639.npz,2019,-121.87230673326658,38.42638843995388,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.019950000569224358,0.4456999897956848,True,True,True,0.0,True,True
S2_2019_m121.87231_38.46223.npz,2019,-121.87231133689866,38.462234535571454,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.020400000736117363,0.5356000065803528,True,True,True,0.0,True,True
S2_2019_m121.87237_38.46639.npz,2019,-121.87237407027389,38.46638929548103,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.017650000751018524,0.45625001192092896,True,True,True,0.0,True,True
S2_2019_m121.87330_38.40922.npz,2019,-121.87329894666466,38.4092237133631,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.0203000009059906,0.5464500188827515,True,True,True,0.0,True,True
S2_2019_m121.87344_38.34194.npz,2019,-121.87344464596829,38.34194395358422,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.02879999950528145,0.4505999982357025,True,True,True,0.0,True,True
S2_2019_m121.87363_38.39720.npz,2019,-121.87363124859809,38.3972030318776,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.01549999974668026,0.647599995136261,True,True,True,0.0,True,True
S2_2019_m121.87384_38.35798.npz,2019,-121.87384288654077,38.35797548348194,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.021849999204277992,0.47839999198913574,True,True,True,0.0,True,True
S2_2019_m121.87384_38.46246.npz,2019,-121.87383517218689,38.46246223231391,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.018200000748038292,0.5356000065803528,True,True,True,0.0,True,True
S2_2019_m121.87385_38.33908.npz,2019,-121.87384782968275,38.33907814004905,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.02879999950528145,0.4505999982357025,True,True,True,0.0,True,True
S2_2019_m121.87455_38.34699.npz,2019,-121.87454761574469,38.34698594426183,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.017400000244379044,0.5047000050544739,True,True,True,0.0,True,True
S2_2019_m121.87532_38.46159.npz,2019,-121.87531995718858,38.461586773138905,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.022199999541044235,0.5239999890327454,True,True,True,0.0,True,True
S2_2019_m121.87548_38.47795.npz,2019,-121.87547825501193,38.47794801611383,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.01600000075995922,0.49720001220703125,True,True,True,0.0,True,True
S2_2019_m121.87554_38.48210.npz,2019,-121.87554118143264,38.482102774000296,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.01600000075995922,0.5508000254631042,True,True,True,0.0,True,True
S2_2019_m121.87570_38.46762.npz,2019,-121.87570195814118,38.467618037516495,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.019850000739097595,0.45625001192092896,True,True,True,0.0,True,True
S2_2019_m121.87580_38.43703.npz,2019,-121.875797648194,38.43702984194534,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.01600000075995922,0.8859999775886536,True,True,True,0.0,True,True
S2_2019_m121.87654_38.43909.npz,2019,-121.87654412722148,38.43909215623112,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.01600000075995922,0.8859999775886536,True,True,True,0.0,True,True
S2_2019_m121.87682_38.47071.npz,2019,-121.87682215580803,38.4707115069634,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.02539999969303608,0.45625001192092896,True,True,True,0.0,True,True
S2_2019_m121.87773_38.39660.npz,2019,-121.87773242075595,38.39659707669607,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.01549999974668026,0.47325000166893005,True,True,True,0.0,True,True
S2_2019_m121.87788_38.43880.npz,2019,-121.87788085961306,38.438804224873415,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.018699999898672104,0.7839999794960022,True,True,True,0.0,True,True
S2_2019_m121.87801_38.29288.npz,2019,-121.87801397738525,38.292883451865684,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.017000000923871994,0.47200000286102295,True,True,True,0.0,True,True
S2_2019_m121.87817_38.34009.npz,2019,-121.87817116990922,38.34009089374126,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.02410000003874302,0.525600016117096,True,True,True,0.0,True,True
S2_2019_m121.87826_38.45178.npz,2019,-121.87825663608689,38.45178407425294,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.027400000020861626,0.6464999914169312,True,True,True,0.0,True,True
S2_2019_m121.87867_38.28774.npz,2019,-121.87867218112935,38.28773934295437,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.021199999377131462,0.4675999879837036,True,True,True,0.0,True,True
S2_2019_m121.87897_38.31741.npz,2019,-121.87896564529402,38.317410362259,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.011549999937415123,0.5720000267028809,True,True,True,0.0,True,True
S2_2019_m121.87936_38.29065.npz,2019,-121.87936311955583,38.29064700629304,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.028449999168515205,0.4675999879837036,True,True,True,0.0,True,True
S2_2019_m121.88045_38.31653.npz,2019,-121.88044743615863,38.316534837259674,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.011549999937415123,0.5720000267028809,True,True,True,0.0,True,True
S2_2019_m121.88081_38.36231.npz,2019,-121.88080776060981,38.36230930264417,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.03044999949634075,0.4903999865055084,True,True,True,0.0,True,True
S2_2019_m121.88119_38.31860.npz,2019,-121.88119282082647,38.3185971321503,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.0243500005453825,0.5720000267028809,True,True,True,0.0,True,True
S2_2019_m121.88168_38.47717.npz,2019,-121.88168343366519,38.47716783342215,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.021199999377131462,0.49720001220703125,True,True,True,0.0,True,True
S2_2019_m121.88169_38.29709.npz,2019,-121.88169166950578,38.297091692150836,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.05299999937415123,0.47679999470710754,True,True,True,0.0,True,True
S2_2019_m121.88170_38.40658.npz,2019,-121.88170419305985,38.40657877257657,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.02500000037252903,0.5005999803543091,True,True,True,0.0,True,True
S2_2019_m121.88185_38.36320.npz,2019,-121.88184835372422,38.36319645804834,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.028950000181794167,0.4903999865055084,True,True,True,0.0,True,True
S2_2019_m121.88203_38.48210.npz,2019,-121.88202686803632,38.48209594267324,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.019200000911951065,0.5508000254631042,True,True,True,0.0,True,True
S2_2019_m121.88243_38.34890.npz,2019,-121.88243461071768,38.34889746123445,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.017400000244379044,0.4972499907016754,True,True,True,0.0,True,True
S2_2019_m121.88285_38.29434.npz,2019,-121.88285447416354,38.294339635620524,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.05730000138282776,0.47679999470710754,True,True,True,0.0,True,True
S2_2019_m121.88326_38.36511.npz,2019,-121.88326193489173,38.36511474297212,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.028950000181794167,0.4903999865055084,True,True,True,0.0,True,True
S2_2019_m121.88327_38.35122.npz,2019,-121.88327360397318,38.35121752543551,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.017400000244379044,0.5070499777793884,True,True,True,0.0,True,True
S2_2019_m121.88349_38.35978.npz,2019,-121.88349336500298,38.35978484142767,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.0421999990940094,0.4903999865055084,True,True,True,0.0,True,True
S2_2019_m121.88352_38.45537.npz,2019,-121.88352023012514,38.45537450963065,"(32, 32, 4)","(128, 128, 4)",4.0,4,True,True,0,True,0.025800000876188278,0.45719999074935913,True,True,True,0.0,True,True
